post_id,url,title,ai_model,author_name,author_url,author_avatar_url,original_post_url,image_urls,image_paths,prompt,published_date,original_language,category,source_category,likes_count,views_count,shares_count,comments_count,saved_count,cited_from,created_at
rim-lit-profile-selfie-portrait-29184,https://youmind.com/prompts/rim-lit-profile-selfie-portrait-29184,High Contrast Rim Lit Portrait,GPT Image 2,Sairah,https://x.com/Sairah_0,https://unavatar.io/x/Sairah_0,https://x.com/Sairah_0/status/2078686109232677310,"[""https://cms-assets.youmind.com/media/1784537310487_l4zeua_HNj5_a1a8AI6Bf2-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784537310585_albeit_HNj5_bGb0AApq_R-900x1200.jpg""]","[""data\\images\\rim-lit-profile-selfie-portrait-29184.jpg"", ""data\\images\\rim-lit-profile-selfie-portrait-29184_2.jpg""]","Don't change your features
3:4 aspect ratio
A close-up portrait of a young woman in sharp profile against a pale, neutral background. She is wearing a slightly oversized, light burgundy baseball cap backwards, with the brim tilted upward. Dramatic, intense red-orange rim lighting illuminates the right side of her face, highlighting her defined features, sharp black winged eyeliner, and glossy, slightly parted red lips. A hand with dark nail polish is positioned near her mouth; she is taking a mirror selfie with her face turned to the side. The left side of her face is in shadow, creating high contrast. The composition is tight, focusing intensely on the subject's expression and the striking lighting effect.",2026-07-19T03:39:23.000Z,EN,"Social Media Post, Profile / Avatar, Photography, Cinematic / Film Still, Portrait / Selfie",gpt-2,101,2,1,41,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:22:28.061797
luxury-instagram-product-campaign-collage-29181,https://youmind.com/prompts/luxury-instagram-product-campaign-collage-29181,Luxury Instagram Product Collage,GPT Image 2,Anissa,https://x.com/SimplyAnnisa,https://unavatar.io/x/SimplyAnnisa,https://x.com/SimplyAnnisa/status/2078690888910516379,"[""https://cms-assets.youmind.com/media/1784537308252_qha47z_HNj-UPAW0AAPaYs.jpg"", ""https://cms-assets.youmind.com/media/1784537307644_dvmvdf_HNj-UvYWsAAvhoN.jpg"", ""https://cms-assets.youmind.com/media/1784537307632_0nd2n4_HNj-VPwXMAE-Kbw.jpg"", ""https://cms-assets.youmind.com/media/1784537308873_bnr6je_HNj-VzwXoAAh6vd.jpg""]","[""data\\images\\luxury-instagram-product-campaign-collage-29181.jpg"", ""data\\images\\luxury-instagram-product-campaign-collage-29181_2.jpg"", ""data\\images\\luxury-instagram-product-campaign-collage-29181_3.jpg"", ""data\\images\\luxury-instagram-product-campaign-collage-29181_4.jpg""]","Create a premium luxury 3×3 Instagram product campaign collage in a warm beige editorial aesthetic with soft golden-hour lighting, creamy neutral background, elegant shadows, ultra-realistic commercial photography, and cinematic color grading. Every panel features the same product with consistent branding, packaging, proportions, and colors. The 9 images include: (1) hand holding or interacting with the product, (2) dramatic floating hero shot with ingredients and dynamic particles suspended in mid-air, (3) extreme macro close-up highlighting premium texture and fine details, (4) artistic splash or motion scene matching the product theme, (5) minimalist premium poster with large elegant serif typography displaying the product name and brand, (6) flat-lay of key natural ingredients and supporting elements, (7) luxurious lifestyle product beauty shot in a styled environment, (8) cinematic serving, pouring, cutting, spraying, or usage action depending on the product category, (9) happy lifestyle model naturally enjoying or using the product. Editorial luxury advertising style, Apple-level commercial quality, ultra-photorealistic, soft diffused light, shallow depth of field, crisp focus, premium packaging design, high-end branding, refined composition, clean minimal aesthetic, magazine-quality product photography, 8K, HDR, award-winning commercial advertising.",2026-07-19T03:58:22.000Z,EN,"Social Media Post, Product Marketing, Photography, Minimalism, Product, Food / Drink, Text / Typography",gpt-2,141,3,16,56,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:22:23.098214
subway-face-reconstruction-portrait-29178,https://youmind.com/prompts/subway-face-reconstruction-portrait-29178,Cinematic Subway Face Reconstruction,GPT Image 2,Harboris,https://x.com/harboriis,https://unavatar.io/x/harboriis,https://x.com/harboriis/status/2078691005604454432,"[""https://cms-assets.youmind.com/media/1784537305948_fr5xe5_HNj-aOObAAAuYUx-900x900.jpg"", ""https://cms-assets.youmind.com/media/1784537305944_8fwydd_HNj-a_waQAAZE2U-900x900.jpg"", ""https://cms-assets.youmind.com/media/1784537306004_yoqw2d_HNj-byVaIAAvI4G-900x900.jpg"", ""https://cms-assets.youmind.com/media/1784537306824_4s9i6d_HNj-ckWbsAALmLJ-900x900.jpg""]","[""data\\images\\subway-face-reconstruction-portrait-29178.jpg"", ""data\\images\\subway-face-reconstruction-portrait-29178_2.jpg"", ""data\\images\\subway-face-reconstruction-portrait-29178_3.jpg"", ""data\\images\\subway-face-reconstruction-portrait-29178_4.jpg""]","Upload one reference photo of your face. Using the uploaded image, accurately reconstruct your face and place yourself in this exact subway station scene as an upper body portrait only. You are standing on the platform, body slightly angled left, head tilted upward and to the right at 20 to 25 degrees, looking up past the camera with a deeply introspective, melancholic expression, not looking at the lens.\n\nThick black rectangular frame glasses. Dark black high collar structured overcoat buttoned up. Directly behind you, a subway train is rushing past at full speed.\n\nExtreme horizontal motion blur fills the entire background, silver grey train body blur with vivid electric blue stripe streak and warm orange light streak within the blur. Cool teal blue green fluorescent overhead lighting falls naturally on your face and hair from above. Subtle blue train light catches the edge of your right shoulder. Cool cinematic color grade with teal shadows and cool skin tones. Fine film grain.\n\nDo NOT paste your face. The cool fluorescent teal light must fall naturally on your face from above with realistic shadows, a subtle blue rim light on your right shoulder, and a consistent cool color cast across your face that perfectly matches the underground subway environment. 1:1.",2026-07-19T03:58:50.000Z,EN,"Profile / Avatar, Comic / Storyboard, Photography, Cinematic / Film Still, Portrait / Selfie, Cityscape / Street",gpt-2,90,2,9,38,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:22:17.512673
rocky-desert-halter-swimsuit-29177,https://youmind.com/prompts/rocky-desert-halter-swimsuit-29177,Rocky Desert Halter Swimsuit Portrait,GPT Image 2,ToroJushiAi,https://x.com/ToroJushiAi,https://unavatar.io/x/ToroJushiAi,https://x.com/ToroJushiAi/status/2078691297699733947,"[""https://cms-assets.youmind.com/media/1784537305977_uxccql_HNgpxYEXAAA70hu.jpg"", ""https://cms-assets.youmind.com/media/1784537305968_wa49q4_HNgpxYFXQAAZmOO.jpg"", ""https://cms-assets.youmind.com/media/1784537305755_eo5syx_HNgpxYDX0AAVdXN.jpg"", ""https://cms-assets.youmind.com/media/1784537306552_2110mx_HNgpxYCWoAA7qfi.jpg""]","[""data\\images\\rocky-desert-halter-swimsuit-29177.jpg"", ""data\\images\\rocky-desert-halter-swimsuit-29177_2.jpg"", ""data\\images\\rocky-desert-halter-swimsuit-29177_3.jpg"", ""data\\images\\rocky-desert-halter-swimsuit-29177_4.jpg""]","A young Korean woman stands on rocky desert ground, wearing a white halter swimsuit with a pale linen wrap draped loosely over one arm. It is midday, with harsh overhead sun creating hard-edged shadows across her collarbone and shoulders. Shot at eye level with an 85mm lens, close-up framing on her face and upper torso as she turns three-quarters toward camera, blurred sandstone cliffs behind her. Warm desert tones, high contrast light and shadow. Vertical portrait orientation, 2:3 aspect ratio. Render with photographic realism: subtle ISO 400 film grain in shadow areas, avoid over-smoothed CG textures, preserve natural imperfections throughout. Skin: subsurface scattering and micro-texture, not digital smoothing. Hair: subtle natural imperfection, not geometric perfection.",2026-07-19T04:00:00.000Z,EN,"Social Media Post, Product Marketing, Photography, Portrait / Selfie, Influencer / Model, Landscape / Nature",gpt-2,60,3,1,5,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:22:11.811351
fashion-studio-portrait-editorial-aesthetic-29213,https://youmind.com/prompts/fashion-studio-portrait-editorial-aesthetic-29213,High-End Fashion Studio Portrait,GPT Image 2,Ciri,https://x.com/Ciri_ai,https://unavatar.io/x/Ciri_ai,https://x.com/Ciri_ai/status/2078709596936626368,"[""https://cms-assets.youmind.com/media/1784537332470_zscunc_HNkPWecaEAAxslV.jpg"", ""https://cms-assets.youmind.com/media/1784537332375_wdx3rj_HNkPWeMaYAA2Dq5.jpg""]","[""data\\images\\fashion-studio-portrait-editorial-aesthetic-29213.jpg"", ""data\\images\\fashion-studio-portrait-editorial-aesthetic-29213_2.jpg""]","A high-end fashion studio portrait of a young woman with fair skin and dark brown hair styled in a sleek high bun, crouching in a compact pose with her knees drawn close to her chest. She is looking directly into the camera with a calm, confident, neutral expression. She wears a cream-colored strapless sweetheart-neckline top, loose-fitting beige suede or linen trousers, and glossy dark chocolate-brown pointed-toe slingback stiletto heels. One hand rests lightly on her shoe while the other touches the floor. Soft, diffused studio lighting creates smooth skin tones and subtle shadows. Minimalist light gray seamless background with a clean editorial aesthetic. Neutral earth-tone color palette, luxury fashion campaign style, photorealistic, ultra-detailed skin texture, natural makeup, sharp focus, medium-full body composition, 85mm lens, f/4, high-resolution, premium magazine photography.",2026-07-19T05:12:43.000Z,EN,"Social Media Post, Product Marketing, Photography, Minimalism, Portrait / Selfie, Influencer / Model",gpt-2,66,2,5,30,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:22:05.155981
japanese-cafe-fashion-snapshot-29203,https://youmind.com/prompts/japanese-cafe-fashion-snapshot-29203,Japanese Cafe Fashion Snapshot,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2078711933788635232,"[""https://cms-assets.youmind.com/media/1784537325956_gy9lqd_HNjXgXDaIAAPeaZ-900x1200.jpg""]","[""data\\images\\japanese-cafe-fashion-snapshot-29203.jpg""]","Subject: Rest Beyond the Hat

Main Figure: A 3:4 vertical realistic fashion portrait depicting a natural adult woman sitting on a wooden chair holding a iced coffee at a calm cafe on a street corner in Japan. The person occupies a large part of the screen from center to slightly right, capturing from head to thighs. Include the round edge of the table in the lower right, with window-side seating and a street view continuing into the far left.

Person/Expression: Long dark brown, almost black hair. Soft waves at the ends, with thin stray hairs beside the cheeks. Wearing a pale blue cap low, face tilted slightly downward to the right, eyes lowered toward the drink. Calm eyebrows, delicate eyelashes, light coral blush, natural eye bags, and a low-shine rose-beige lip. A quiet and peaceful expression.

Clothing/Pose: A white fine-ribbed short-sleeved cropped henley top. Short length ending slightly above the hip bone, with the top two buttons naturally open. Paired with pale blue high-waisted denim shorts and a small silver necklace. Her left arm is bent with the hand behind her head, elbow jutting to the left. The right hand wraps around the bottom of the transparent cup, fingers naturally aligned. Legs are lightly crossed on the chair, with weight leaning toward the right hip.

Background/Light: A small Japanese street-side cafe. To the right is a dark wood storage shelf and houseplants; in the center background is a blackboard with a handwritten Japanese menu. Large window on the far left, wooden counter, a customer sitting with their back turned, street trees, and blurred cars. Bright morning sunlight shines through the upper left window, softly illuminating the arm, cheek, white top, and left side of the thigh. Leaf shadows fall on the floor, with warm reflected light from the wood on the right.

Composition/Camera: 3:4 vertical, medium shot of sitting posture taken from a slightly elevated eye level. The person's face is in the top center, and the cup is near the lower-right third-line intersection. Leave appropriate margin above the cap, with the thighs naturally cut at the bottom edge. Natural perspective equivalent to 35-50mm, focus on the face and upper body, with the background gently blurred enough to recognize content.

Texture/Style: A natural cafe snapshot taken with a high-performance full-frame digital camera. Delicately depicts fine hair strands, cotton rib irregularities, denim fading, condensation on the cup, and wood grain. Skin is bright and smooth but retains moderate pores and shadows. Natural colors leaning toward warm tones, moderate contrast, and transparent highlights.

Negative: Unnatural faces, unnatural gazes, extra fingers, missing fingers, fused limbs, broken joints, poor contact with cup, distorted chairs, incorrect perspective, shadows inconsistent with light source, unreadable unnatural text, brand logos, watermarks, excessive skin retouching, plastic-like skin.",2026-07-19T05:22:00.000Z,JA,"Social Media Post, Product Marketing, Photography, Cinematic / Film Still, Portrait / Selfie, Influencer / Model, Cityscape / Street",gpt-2,90,4,6,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:22:00.132400
felt-apple-ui-banner-29238,https://youmind.com/prompts/felt-apple-ui-banner-29238,Felt Craft Apple Design UI Banner,GPT Image 2,Maki@Sunwood AI Labs.,https://x.com/hAru_mAki_ch,https://unavatar.io/x/hAru_mAki_ch,https://x.com/hAru_mAki_ch/status/2078725811876860231#reversed-0,"[""https://cms-assets.youmind.com/media/1784537353547_udp1rd_HNkeG1QbsAATmnO-900x471.jpg""]","[""data\\images\\felt-apple-ui-banner-29238.jpg""]","Goal: Create a wide social media banner in a warm handmade felt-craft style about building an Apple-design UI, combining cute needle-felt objects with a translucent futuristic interface mockup.

Canvas: 1200 × 628 px horizontal banner, soft cream fabric background, shallow depth of field, cozy lighting, tactile wool-felt texture throughout.

Layout: Left half contains large Japanese headline text aligned left. Right half contains a cute felt cat mascot beside a glowing translucent mobile UI card. Bottom edge is decorated with small felt stationery and craft props.

Text content: Use exactly 3 visible text lines on the left: first line apple-designで in dark teal, very large bold rounded sans-serif; second line UIを作ってみた with “UI” in bright red and the remaining characters in black, same bold style; third line 見た目より「挙動」が大事だった in smaller dark teal/black text, with the quoted word 「挙動」 emphasized in red.

Main subject details: On the right, place 1 cream-colored needle-felt cat mascot standing on an oval felt base. The cat has red round glasses, large teal-and-cream eyes, tiny black nose and mouth, a curved tail, stitched edges, and holds 1 red pointer wand topped with 1 red pom-pom flower. Behind and slightly left of the cat, show 1 semi-transparent floating smartphone-style UI panel tilted slightly, with frosted glass layers and a pale cyan glow. The UI panel contains exactly 1 donut chart, 3 small colored circular status dots, 3 stacked list rows, and 3 circular menu icons resembling home, shopping cart, and utensils. Add 1 glowing cyan gesture hand/finger touching the top of the panel, 1 upward arrow above it, and 1 looping glowing motion trail sweeping downward and across the bottom to suggest interaction behavior.

Bottom and corner props: Include exactly 6 decorative felt props: 1 spiral notebook corner at bottom left with beige cover and black spiral binding, 1 pair of red felt cherries with green stems on the notebook, 1 small stack of gold felt coins near the center-left bottom, 1 dark teal felt calculator with cream buttons plus 1 red button and 1 green button, 1 red felt cloud shape cropped in the top-left corner, and 1 dark teal leafy felt decoration with red berries cropped at bottom-right.

Visual style: Photorealistic miniature felt diorama mixed with clean editorial typography and glowing UI effects; soft shadows, rounded forms, visible stitches, wool fibers, pastel colors, Apple-like minimalism without using any official Apple logo.

Constraints: Keep the composition airy and readable, no extra text beyond the 3 specified lines, no watermark, no photo-real human hands, no hard plastic texture, and avoid cluttering the UI card with unreadable microtext.",2026-07-19T06:17:09.000Z,EN,"Social Media Post, App / Web Design, Illustration, 3D Render, Character, Text / Typography",gpt-2,10,11,3,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:21:55.297865
ai-bloom-sisters-anime-29241,https://youmind.com/prompts/ai-bloom-sisters-anime-29241,AI Bloom Sisters Anime Key Visual,GPT Image 2,✰⋆｡:ﾟ𝓛𝓾𝓹𝓲𝓷𝓾𝓼𝓡𝓸𝓼𝓼𝓮𝓽𝓽𝓲*☽:ﾟ･⋆｡✰,https://x.com/irisfionaAIBS,,https://x.com/irisfionaAIBS/status/2078728788716982612#reversed-0,"[""https://cms-assets.youmind.com/media/1784537355200_tc4l3d_HNkgoJFbQAAk_ow-900x506.jpg""]","[""data\\images\\ai-bloom-sisters-anime-29241.jpg""]","Goal: Create a lavish horizontal anime key visual for a fantasy idol/princess project titled AI Bloom Sisters, showing exactly 3 bloom-themed sisters in a glowing glass conservatory full of flowers.

Canvas: 16:9 widescreen illustration, highly detailed, pastel pink/lavender/gold palette, soft bloom lighting, sparkling highlights, ornate Victorian fairytale mood. Use a thin decorative gold filigree border around the entire image with curled corner ornaments.

Setting: A sunlit greenhouse or crystal garden palace with arched glass ceiling, gold metal framework, hanging chandeliers, dense floral walls, roses, lupines, wisteria-like blossoms, drifting petals, glitter particles, and warm backlight streaming from the top center.

Subjects: Include exactly 3 anime girls, waist-up to full-skirt composition, arranged left, center, and right, all smiling warmly toward the viewer. 1) Left girl: labeled Iris, long flowing blonde hair, golden eyes, pink flower/fairy dress with lace sleeves, oversized pink bow accents, translucent petal-like hair accessory, reaching one hand toward the viewer. 2) Center girl: labeled Lupinus, tall central figure with very long silver-lavender hair, blue eyes, elegant white and pale lavender lace gown, floral hairpiece, bow at the neck, hands gently held with the others, positioned slightly behind and above the two side girls. 3) Right girl: labeled Fions, long pink hair, purple eyes, pink-lilac frilly dress with floral headpiece, holding exactly 1 beige teddy bear with a purple bow.

Text content: Include exactly 5 visible text elements: left name label with Japanese above and “Iris” below using アイリス\nIris; center name label with Japanese above and “Lupinus” below using ルピナス\nLupinus; right name label with Japanese above and “Fions” below using フィオナ\nFions; large ornate glowing serif title across the lower center reading AI Bloom Sisters; and a small Japanese tagline centered below the title reading 願いから咲いた、私たちの物語。. Style the title as luminous pearl-white and gold typography with sparkles and ornamental flourishes.

Visual style: Ultra-polished Japanese anime illustration, delicate linework, glossy eyes, intricate lace, layered translucent ruffles, pearls, ribbons, floral embroidery, magical girl elegance, high-detail rendering similar to a premium visual novel cover or idol unit promotional poster.

Constraints: Keep exactly 3 girls and exactly 1 teddy bear. Do not add extra characters, logos, watermarks, or additional readable text. Make the composition celebratory, romantic, and luminous, with the title dominating the lower third but not obscuring the characters’ faces.",2026-07-19T06:28:58.000Z,EN,"Comic / Storyboard, Poster / Flyer, Anime / Manga, Illustration, Group / Couple, Character",gpt-2,5,170,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:21:50.712329
zen-minimalist-sky-lantern-wallpaper-29085,https://youmind.com/prompts/zen-minimalist-sky-lantern-wallpaper-29085,Oriental Zen Sky Lantern Aesthetic Wallpaper,GPT Image 2,李岳,https://x.com/liyue_ai,https://unavatar.io/x/liyue_ai,https://x.com/liyue_ai/status/2078735341478093197,"[""https://cms-assets.youmind.com/media/1784537317355_yqrr2n_HNkmttoacAAnRRI.jpg""]","[""data\\images\\zen-minimalist-sky-lantern-wallpaper-29085.jpg""]","Theme direction: Oriental Zen minimalist poster
Style branch: High-contrast night type
Main content: A person standing under green eaves looking at lanterns
Emotional motif: Warm night, festive feeling, relaxed feeling
Scenes and imagery: Coral orange lanterns, indigo night sky, moon-white negative space, green eaves, character silhouettes
Composition and space: Upper part is indigo night sky and lanterns, lower part is eaves and character, with a large amount of vertical space left in the frame
Color control: Moon-white for fog layers and transition space, indigo for the night sky, coral orange for the lantern body and local halo, ink-green for eaves and character structure; avoid the whole image being too dark
Light and texture: Clear night light, warm light, light grain, digital oriental poster feel
Aspect ratio: 9:16
Supplementary requirements: Control the number of lanterns to a small amount, make the screen bright, and don't make it into a crowded lantern festival",2026-07-19T06:55:01.000Z,ZH,"Poster / Flyer, Illustration, Ink / Chinese Style, Minimalism, Character, Architecture / Interior",gpt-2,16,2,0,16,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:21:46.058355
argentina-dragon-stadium-29231,https://youmind.com/prompts/argentina-dragon-stadium-29231,Argentina Dragon Stadium Celebration,GPT Image 2,Muzzle命,https://x.com/DragonsxHeaven,https://unavatar.io/x/DragonsxHeaven,https://x.com/DragonsxHeaven/status/2078737731086364873#reversed-0,"[""https://cms-assets.youmind.com/media/1784537347632_tsu8po_HNko8n7aIAASQFF-900x506.jpg"", ""https://cms-assets.youmind.com/media/1784537347402_7juruj_HNko8n1aIAApqNP-900x506.jpg"", ""https://cms-assets.youmind.com/media/1784537347335_v7znb3_HNko8nxawAE48fn-900x506.jpg""]","[""data\\images\\argentina-dragon-stadium-29231.jpg"", ""data\\images\\argentina-dragon-stadium-29231_2.jpg"", ""data\\images\\argentina-dragon-stadium-29231_3.jpg""]","Create a cinematic, ultra-detailed wide stadium celebration scene for an Argentina vs Spain football final. A huge muscular fantasy dragon dominates the right side of the frame, standing among fans like a mascot, with gray-brown scaly skin, long horns, sharp teeth, glowing amber eyes, open roaring mouth, one raised clawed fist, and one large bat-like wing spread upward. Dress the dragon in an Argentina national team home jersey with sky-blue and white vertical stripes, black trim, a visible number 10, Argentina crest patches, and a pale blue-and-white supporter scarf around its neck; the dragon holds a large foamy beer mug in one hand. The packed stadium crowd should be overwhelmingly Argentina supporters wearing striped jerseys, waving many Argentina flags, cheering with raised arms, while a few Spain flags are mixed in. Include exactly 2 bright red flare/smoke sources in the crowd, producing pink-gray smoke, plus colorful confetti raining through the air. At the upper left, add a large digital scoreboard showing Argentina and Spain flags with the score 0 - 0 and team labels ARGENTINA and SPAIN, with a small broken-looking tournament/final label above it. Across the top left, place huge bold 3D blue text reading ¡Vamos Argentina!. Use a modern covered football stadium with glass roof panels, bright floodlights, dense stands, banners, and Argentina flag bunting around the balcony. Make the image photorealistic with dramatic sports-event lighting, energetic composition, shallow atmospheric haze, crisp foreground faces, and a triumphant chaotic fan atmosphere. Use a 16:9 horizontal canvas. Avoid cartoons, avoid empty seats, and do not add extra headline text beyond the specified chant.",2026-07-19T07:04:30.000Z,EN,"Social Media Post, Photography, 3D Render, Character, Animal / Creature",gpt-2,0,216,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:21:41.412426
apple-design-skill-matrix-29242,https://youmind.com/prompts/apple-design-skill-matrix-29242,Apple Design Skill Impact Matrix,GPT Image 2,Maki@Sunwood AI Labs.,https://x.com/hAru_mAki_ch,https://unavatar.io/x/hAru_mAki_ch,https://x.com/hAru_mAki_ch/status/2078739033946255619#reversed-1,"[""https://cms-assets.youmind.com/media/1784537355531_sh3fvy_HNkqFSKb0AEWi3k.jpg""]","[""data\\images\\apple-design-skill-matrix-29242.jpg""]","Goal: Create a polished Apple-style Japanese comparison matrix infographic showing which Apple Design Skill review items have implementation impact across three products: Flow River, Orbit Canvas, Arc Day.

Canvas: Vertical portrait poster, 768 × 1152 px, warm off-white background with subtle paper grain and a faint mint gradient glow near the top right. Center a large rounded white table card with a soft shadow, leaving generous margins. Use a restrained Apple-like editorial style: clean grid, thin dividers, rounded status symbols, muted teal, pale yellow, dusty pink, and gray.

Header: At top left, small uppercase teal label “APPLE DESIGN SKILL · IMPLEMENTATION IMPACT”. Below it, large Japanese headline スキルが効いた設計項目. Under the headline, add a small gray Japanese description explaining that these are Apple Design Skill items summarized by implementation impact and grouped by initial prototype, skill principles, and later correction/implementation work. At top right place a compact legend with exactly 4 status symbols: teal circle = 合格, yellow triangle = 一部, red X = 未対応, gray dash = 対象外.

Main layout: A wide table with exactly 5 columns: “スキル番”, “Apple Designレビュー項目”, and the 3 product columns named by Flow River, Orbit Canvas, Arc Day. Use a dark charcoal header row with white text. First two columns are wider; three product columns are equal width. Align item numbers left in teal, item descriptions left in bold dark text, and status symbols centered.

Sections: Use exactly 4 grouped sections with colored band headers:
1. Teal band: “A. スキルが明確に効いた項目　実装・修正・ブラッシュアップ検証まで完了　SKILL IMPACT”. Contains exactly 17 rows: §1 Pointer-downで即時反応; §2 Pointer Events・1:1追従・Pointer Capture; §3 動作中に掴み直せる中断可能性; §4 離れる対象へのスプリング採用; §5 指の速度をスプリングへ引き継ぐ; §7 往復経路の対称性・操作元へのアンカー; §9 境界での段階的なラバーバンド抵抗; §12 半透明Materialによる階層と奥行き; §12 Surfaceサイズに応じたBlur・Shadow重量; §14 Reduced TransparencyでSolid化; §14 Prefers Contrastで境界を強化; §16.1 Purpose：目的が明確で不要機能を抑制; §16.6 Simplicity：主要機能と情報階層の明快さ; §16.7 Craft：文字・間隔・動作の意図的な精度; §16 Wayfinding：現在地・行先・退出方法; §16 Grouping & Mapping：操作と対象の近接; §17 VisualとInteractionを一体設計.
2. Pale yellow band: “B. 一部効いた・改善が必要な項目　原則は反映したが完全実装ではない”. Contains exactly 10 rows: §6 速度から開始する予測するMomentum Projection; §8 途中フレームが操作結果の方向を示す; §10 タップ余白・ドラッグ閾値・キャンセル設計; §11 フレーム品質・compositor向け更新; §14 Reduced Motionで意味的動きへ置換; §15 サイズ別Tracking・Leading・Weight階層; §16.2 Agency：選択・取り消し・失敗からの回復; §16.4 Familiarity：既知の比喩と予測可能な挙動; §16.8 Delight：余白品質から生まれる高揚感; §16 状態・完了・警告・エラーのFeedback.
3. Dusty pink band: “C. 未対応・未検証項目　スキルが示す次の改善対象”. Contains exactly 3 rows: §15 Dynamic Typeに合わせたLayout拡張; §16.5 Flexibility：状況・環境・能力への適応; §17 実利用時・実環境でのテスト.
4. Light gray band: “D. 機能特性上の対象外　未達ではなく、今回のUIに適用領域がない”. Contains exactly 2 rows: §13 音・触覚を同期／即時性／有用性で統合; §16.3 Responsibility：安全・プライバシー・透明性.

Status pattern: Populate all 32 item rows with centered symbols. Section A is mostly teal circles, with a few gray dashes in Flow River and Arc Day matching the look of partial non-applicable cases. Section B mixes teal circles, yellow triangles, and gray dashes, including one red X in the middle product column on the row for tap margin/drag threshold/cancel design. Section C is mostly red X marks, with yellow triangles in some right-side cells. Section D uses gray dashes across all three product columns. Make the symbols small, rounded, lightly tinted, and consistent with the legend.

Footer: Add a tiny gray Japanese note at bottom left beginning with “総括方針：” and a small source note at bottom right Source: apple-design SKILL.md §9–17. Keep the table crisp and readable, no decorative illustrations, no people, no logos besides the text label, no watermark.",2026-07-19T07:09:41.000Z,EN,"Infographic / Edu Visual, Poster / Flyer, Minimalism, Diagram / Chart, Text / Typography",gpt-2,13,19,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:21:36.318936
japanese-ryokan-parlor-29246,https://youmind.com/prompts/japanese-ryokan-parlor-29246,Twilight Japanese Ryokan Parlor,GPT Image 2,🐹🐹,https://x.com/hmst_yyyy,https://unavatar.io/x/hmst_yyyy,https://x.com/hmst_yyyy/status/2078740110326333462#reversed-0,"[""https://cms-assets.youmind.com/media/1784537357550_8ngffu_HNkrGgQacAAPmyQ-900x507.jpg""]","[""data\\images\\japanese-ryokan-parlor-29246.jpg""]","Create a wide cinematic digital painting of a quiet traditional Japanese reception room in an old ryokan-style house at twilight. The room has an expansive tatami mat floor with dark border lines, dark wooden beams, plaster walls, and a high ceiling, viewed from a low eye-level corner perspective with the empty tatami space dominating the foreground. On the left, show a full wall of wooden-framed sliding glass doors and transom windows looking out to a veranda and a lush garden filled with hydrangeas, trees, and a wooden fence under a purple-blue sunset sky; place exactly 1 wicker chair on the veranda. At the back center, place exactly 1 upright piano against the wall with exactly 1 wooden piano chair, lit by exactly 1 small warm oil lamp sitting on top of the piano. Beside the piano, include exactly 1 open shelving unit containing rolled scrolls, plus exactly 3 bamboo flutes or long bamboo rods leaning vertically near it. On the right wall, include exactly 2 hanging calligraphy scrolls in a tokonoma-like alcove and exactly 1 small decorative cloud-shaped window showing the twilight outside. In the right foreground, place exactly 1 low dark wooden tea cabinet with exactly 1 open folding fan displayed on top and small tea utensils visible inside. Use moody warm interior lighting contrasted with cool blue-purple evening light from the garden, realistic anime-background detail, painterly texture, no people, no animals, no modern electronics, no text, no watermark. The atmosphere should feel like a refined guest parlor rather than a lived-in bedroom.",2026-07-19T07:13:58.000Z,EN,"Game Asset, Anime / Manga, Illustration, Architecture / Interior, Landscape / Nature",gpt-2,8,147,0,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:21:31.548974
