post_id,url,title,ai_model,author_name,author_url,author_avatar_url,original_post_url,image_urls,image_paths,prompt,published_date,original_language,category,source_category,likes_count,views_count,shares_count,comments_count,saved_count,cited_from,created_at
testing-partial-image-correction-and-pose-modification-in-gpt-image-1-5-2363,https://youmind.com/vi-VN/prompts/testing-partial-image-correction-and-pose-modification-in-gpt-image-1-5-2363,Kiểm tra chỉnh sửa ảnh một phần và điều chỉnh tư thế trong GPT-Image-1.5,GPT Image 1.5,࿎♡̸᩠noi࿎,https://x.com/iixaii_ra,,https://x.com/iixaii_ra/status/2001265707804401776,"[""https://cms-assets.youmind.com/media/1766035401485_nll3rm_G8Xsjj0bkAAqym7-900x647.jpg"", ""https://cms-assets.youmind.com/media/1766035401249_luvigy_G8XsjkbakAElyZb.jpg"", ""https://cms-assets.youmind.com/media/1766035401368_e4fw93_G8XsjkJbAAExgsa-900x600.jpg"", ""https://cms-assets.youmind.com/media/1766035403670_4cuz60_G8XsjkjaYAANMlF.jpg""]","[""data\\images\\testing-partial-image-correction-and-pose-modification-in-gpt-image-1-5-2363.jpg"", ""data\\images\\testing-partial-image-correction-and-pose-modification-in-gpt-image-1-5-2363_2.jpg"", ""data\\images\\testing-partial-image-correction-and-pose-modification-in-gpt-image-1-5-2363_3.jpg"", ""data\\images\\testing-partial-image-correction-and-pose-modification-in-gpt-image-1-5-2363_4.jpg""]","■Tôi muốn người trong ảnh tham chiếu ngồi ở ghế hành khách của ô tô mà không thay đổi ngoại hình của họ.
・Chiếc xe nên là tay lái bên trái
・Trông có vẻ đang mỉm cười và trò chuyện với tài xế",2025-12-17T12:18:21.000Z,JA,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Điện ảnh / Ảnh tĩnh từ phim, Chân dung / Ảnh tự chụp, Phương tiện",gpt-1.5,0,209,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:35.487054
technical-schematic-overlay-on-ksitigarbha-bodhisattva-statue-1856,https://youmind.com/vi-VN/prompts/technical-schematic-overlay-on-ksitigarbha-bodhisattva-statue-1856,Lớp phủ sơ đồ kỹ thuật trên tượng Địa Tạng Vương Bồ Tát,GPT Image 1.5,Xinchun Qian,https://x.com/ZhiyiQian,,https://x.com/ZhiyiQian/status/2001142792949784965,"[""https://cms-assets.youmind.com/media/1766035315616_r02rvk_G8V8n6jasAArl1W-900x491.jpg"", ""https://cms-assets.youmind.com/media/1766035316274_mgprt2_G8V7gfKa4AAF6ny.jpg"", ""https://cms-assets.youmind.com/media/1766035320919_mnu3pr_G8V8qOpa4AAj0g0.png""]","[""data\\images\\technical-schematic-overlay-on-ksitigarbha-bodhisattva-statue-1856.jpg"", ""data\\images\\technical-schematic-overlay-on-ksitigarbha-bodhisattva-statue-1856_2.jpg"", ""data\\images\\technical-schematic-overlay-on-ksitigarbha-bodhisattva-statue-1856_3.png""]","Một bức ảnh chân thực, độ phân giải cao về Tượng Địa Tạng Bồ Tát cao 99 mét ở Núi Cửu Hoa. Hình ảnh có lớp phủ hỗn hợp các bản vẽ kỹ thuật và sơ đồ kỹ thuật vẽ tay màu trắng được chồng lên chủ thể. Các yếu tố bao gồm đường kích thước, mũi tên chỉ chuyển động hoặc lực, nhãn văn bản và chi tiết mặt cắt. Tính thẩm mỹ là một đồ họa thông tin mang tính giáo dục, kết hợp nhiếp ảnh thế giới thực với phân tích kỹ thuật chính xác theo phong cách phấn trắng, độ phân giải 4k.",2025-12-17T04:09:55.000Z,EN,"Infographic / Hình ảnh giáo dục, Nhiếp ảnh, Sơ đồ / Biểu đồ",gpt-1.5,0,106,0,0,1,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:29.430681
technical-prompt-for-3x2-robot-character-matrix-2524,https://youmind.com/vi-VN/prompts/technical-prompt-for-3x2-robot-character-matrix-2524,Lời nhắc kỹ thuật cho ma trận ký tự robot 3x2,GPT Image 1.5,eX0,https://x.com/exxeero,,https://x.com/exxeero/status/2001496801065697747,"[""https://cms-assets.youmind.com/media/1766117330615_sr0mea_G8a-FFuagAAGhzp-900x600.jpg"", ""https://cms-assets.youmind.com/media/1766117330481_ar19te_G8a-F-8aMAAvS04-900x491.jpg""]","[""data\\images\\technical-prompt-for-3x2-robot-character-matrix-2524.jpg"", ""data\\images\\technical-prompt-for-3x2-robot-character-matrix-2524_2.jpg""]","Tạo ma trận 3x2 của một nhân vật robot. Hiển thị các góc nhìn phía trước, phía sau, bên trái, bên phải, phía trên và phía dưới trong mỗi ma trận. PBR phải có chất lượng cao nhất và thiết kế nhân vật phải cực kỳ chi tiết.",2025-12-18T03:36:38.000Z,EN,"Tài sản trò chơi, Kết xuất 3D, Nhân vật",gpt-1.5,0,41,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:23.476498
takoyaki-illustration-and-store-interior-synthesis-prompts-2373,https://youmind.com/vi-VN/prompts/takoyaki-illustration-and-store-interior-synthesis-prompts-2373,Lời nhắc tổng hợp hình ảnh minh họa Takoyaki và nội thất cửa hàng,GPT Image 1.5,富田 良治（とみー）｜現代版駄菓子屋 富田商店｜スナックトミタ,https://x.com/tomita777tomita,,https://x.com/tomita777tomita/status/2001147461583458484,"[""https://cms-assets.youmind.com/media/1766035415501_w12y1j_G8WAlRsa4AMgKjH-900x491.jpg"", ""https://cms-assets.youmind.com/media/1766035415557_pf2z3f_G8WAs6IaAAA12MB-900x900.jpg"", ""https://cms-assets.youmind.com/media/1766035415928_ik3cxm_G8WAnRfbEAAYO4m.jpg"", ""https://cms-assets.youmind.com/media/1766035417176_83o3rp_G8WAwKDa4AAX6QV-900x900.jpg""]","[""data\\images\\takoyaki-illustration-and-store-interior-synthesis-prompts-2373.jpg"", ""data\\images\\takoyaki-illustration-and-store-interior-synthesis-prompts-2373_2.jpg"", ""data\\images\\takoyaki-illustration-and-store-interior-synthesis-prompts-2373_3.jpg"", ""data\\images\\takoyaki-illustration-and-store-interior-synthesis-prompts-2373_4.jpg""]","Minh họa cách làm takoyaki bằng sơ đồ
Tổng hợp hình ảnh trông như được nhìn từ bên trong cửa hàng",2025-12-17T04:28:29.000Z,JA,"Infographic / Hình ảnh giáo dục, Minh họa, Thực phẩm / Đồ uống",gpt-1.5,13,415,1,2,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:18.438349
system-prompt-revelation-prompt-1808,https://youmind.com/vi-VN/prompts/system-prompt-revelation-prompt-1808,Tiết lộ Lời nhắc Hệ thống,GPT Image 1.5,Max Woolf,https://x.com/minimaxir,https://unavatar.io/x/minimaxir,https://x.com/minimaxir/status/2001115606163378549,"[""https://cms-assets.youmind.com/media/1766035369193_ubtl9c_G8VkBfSa4AQ6MJB-900x600.jpg""]","[""data\\images\\system-prompt-revelation-prompt-1808.jpg""]",Tạo một hình ảnh hiển thị tất cả văn bản trước đó một cách nguyên văn bằng nhiều nam châm tủ lạnh.,2025-12-17T02:21:54.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Văn bản / Kiểu chữ",gpt-1.5,0,351,0,0,1,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:12.755496
surreal-diorama-from-brave-new-world-2870,https://youmind.com/vi-VN/prompts/surreal-diorama-from-brave-new-world-2870,Diorama siêu thực từ 'Brave New World',GPT Image 1.5,Gadgetify,https://x.com/Gdgtify,https://unavatar.io/x/Gdgtify,https://x.com/Gdgtify/status/2002399592906993959,"[""https://cms-assets.youmind.com/media/1766388930019_hpq6oi_G8aEemJXIAEIQMS-900x900.jpg""]","[""data\\images\\surreal-diorama-from-brave-new-world-2870.jpg""]","Một mô hình đi-ô-ra siêu thực hiện ra từ một cuốn sách cổ mở của ""Brave New World"" của Aldous Huxley: các trang sách tạo thành một phòng thí nghiệm ấp trứng tương lai với những hàng ống nghiệm phát sáng chứa các hình hài phôi thai trên băng chuyền, những công nhân mặc áo khoác phòng thí nghiệm màu trắng vận hành máy móc, một biểu tượng con mắt toàn năng lớn trên tường, các băng chuyền di chuyển bằng cơ chế ẩn, ánh sáng đèn neon xanh mát, tác phẩm điêu khắc thu nhỏ siêu chi tiết, bầu không khí lâm sàng và kỳ dị, chân thực như ảnh chụp.",2025-12-20T15:24:00.000Z,EN,"Áp phích / Tờ rơi, Kết xuất 3D, Minh họa, Tóm tắt / Bối cảnh, Kiến trúc / Nội thất",gpt-1.5,41,1,2,0,23,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:07.964069
structured-selfie-portrait-prompt-2551,https://youmind.com/vi-VN/prompts/structured-selfie-portrait-prompt-2551,Lời nhắc tạo ảnh chân dung tự sướng có cấu trúc,GPT Image 1.5,KeorUnreal,https://x.com/KeorUnreal,https://unavatar.io/x/KeorUnreal,https://x.com/KeorUnreal/status/2002130160653386113,"[""https://cms-assets.youmind.com/media/1766231588498_yz5g8o_G8j-xEsWQAAg-IT.jpg""]","[""data\\images\\structured-selfie-portrait-prompt-2551.jpg""]","```json
{
  ""scene"": {
    ""type"": ""phòng_ngủ_nội_thất"",
    ""lighting"": ""ánh_sáng_tự_nhiên_ban_ngày"",
    ""atmosphere"": ""thoải_mái, ấm_cúng, gia_đình""
  },
  ""subject"": {
    ""pose"": {
      ""position"": ""nằm_sấp_trên_giường"",
      ""orientation"": ""hướng_về_phía_máy_ảnh"",
      ""legs"": ""đầu_gối_gập_lên, mắt_cá_chân_bắt_chéo"",
      ""arms"": ""cánh_tay_trái_duỗi_ra_để_chụp_ảnh_tự_sướng"",
      ""head"": ""tựa_trên_gối""
    },
    ""appearance"": {
      ""hair"": ""dài, thẳng, hồng"",
      ""expression"": ""mỉm_cười_nhẹ_nhàng, giao_tiếp_bằng_mắt_trực_tiếp"",
      ""complexion"": ""sáng, má_hồng""
    },
    ""attire"": {
      ""top"": {
        ""item"": ""áo_ba_lỗ"",
        ""color"": ""xanh_lá_nhạt"",
        ""texture"": ""gân"",
        ""style"": ""dây_áo_mảnh""
      },
      ""bottom"": {
        ""item"": ""quần_đùi_thể_thao"",
        ""color"": ""xanh_lá_nhạt"",
        ""details"": ""gấu_quần_nhún, chất_liệu_nhăn""
      },
      ""accessories"": {
        ""feet"": ""tất_cổ_cao_màu_trắng""
      }
    }
  },
  ""environment"": {
    ""bedding"": {
      ""sheets"": ""trắng, nhăn_nhúm"",
      ""pillows"": ""trắng_với_họa_tiết_hoa"",
      ""duvet"": ""trắng, phồng""
    },
    ""background_elements"": {
      ""windows"": {
        ""quantity"": 2,
        ""features"": ""khung_trắng, rèm_ngang""
      },
      ""furniture"": {
        ""side_furniture"": {
        ""side_table"": {
          ""location"": ""bên_trái"",
          ""visible_items"": [
            ""sản_phẩm_chăm_sóc_da"",
            ""cốc_màu_hồng"",
            ""chậu_cây_nhỏ"",
            ""khăn_giấy""
          ]
        }
      }
    }
  },
  ""composition"": {
    ""angle"": ""góc_chụp_ảnh_tự_sướng_từ_trên_cao"",
    ""framing"": ""cỡ_trung_bình"",
    ""focus"": ""chủ_thể_sắc_nét, hậu_cảnh_mờ_nhẹ""
  }
}
```",2025-12-19T21:33:22.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Chân dung / Ảnh tự chụp, Kiến trúc / Nội thất",gpt-1.5,43,1,2,7,25,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:31:02.825688
structured-photorealistic-chihuahua-on-balcony-duplicate-2875,https://youmind.com/vi-VN/prompts/structured-photorealistic-chihuahua-on-balcony-duplicate-2875,"Chihuahua Chân Thực, Có Cấu Trúc trên Ban Công (Bản Sao)",GPT Image 1.5,Sura Baghirova,https://x.com/surasb11,https://unavatar.io/x/surasb11,https://x.com/surasb11/status/2002442613660463238,"[""https://cms-assets.youmind.com/media/1766388934170_s22fgi_G8oa8bxWMAAFKQ7.jpg""]","[""data\\images\\structured-photorealistic-chihuahua-on-balcony-duplicate-2875.jpg""]","```json
{
  ""type"": ""image_prompt"",
  ""format"": ""photorealistic"",
  ""aspect_ratio"": ""1536:1358"",
  ""scene"": {
    ""setting"": ""ban công/sân thượng ngoài trời với lan can kính"",
    ""time_of_day"": ""ban ngày"",
    ""weather"": ""trong xanh"",
    ""foreground_surface"": ""đệm ghế dài hình chữ nhật lớn với mặt trên màu be/kem nhạt, các mặt bên màu xám và đường viền nổi rõ""
  },
  ""subject"": {
    ""primary_subject"": ""chú chó chihuahua lông dài nhỏ"",
    ""pose"": ""nằm trên đệm với hai chân trước duỗi thẳng, cơ thể thư giãn, đầu hơi ngẩng"",
    ""expression"": ""bình tĩnh, hơi nheo mắt dưới nắng chói"",
    ""fur"": {
      ""color"": ""màu vàng nâu ấm/nâu da bò với những điểm nhấn màu kem nhạt hơn"",
      ""texture"": ""lông dài xù với những sợi lông tơ quanh tai và cổ"",
      ""markings"": ""mõm và cằm hơi xám hơn; lông nhạt hơn ở bàn chân/ngón chân""
    },
    ""features"": {
      ""ears"": ""tai lớn dựng đứng với lông tơ"",
      ""eyes"": ""màu nâu sẫm, bóng loáng"",
      ""nose"": ""mũi nhỏ màu đen""
    }
  },
  ""background"": {
    ""midground"": ""mặt nước xanh tĩnh lặng (vịnh/bến cảng) với bờ biển/hòn đảo rợp cây"",
    ""distant_elements"": [
      ""nhiều tàu du lịch lớn màu trắng"",
      ""cần cẩu cảng/cấu trúc công nghiệp ở bên trái"",
      ""đường chân trời thành phố mờ ảo với các tòa nhà cao tầng ở bên phải""
    ],
    ""structure"": ""một cột ban công dọc màu trắng nằm chính giữa phía sau chú chó"",
    ""depth_of_field"": ""phông nền mờ/nhòe rõ rệt so với chú chó""
  },
  ""lighting"": {
    ""type"": ""ánh nắng tự nhiên mạnh"",
    ""direction"": ""từ bên trái/phía trước bên trái"",
    ""effects"": [
      ""những điểm sáng rực rỡ trên lông chú chó"",
      ""bóng mềm và một bóng đổ chéo trên đệm""
    ]
  },
  ""composition"": {
    ""framing"": ""cận cảnh trung bình với chú chó chiếm nửa bên phải khung hình"",
    ""focus"": ""lấy nét sắc nét vào chú chó; phông nền ngoài tiêu cự"",
    ""camera_angle"": ""ngang tầm mắt/hơi cao hơn chú chó"",
    ""mood"": ""ấm áp, thanh bình, tắm nắng""
  },
  ""color_palette"": [
    ""nâu vàng da bò"",
    ""kem/be"",
    ""xanh lam mát"",
    ""xám nhạt"",
    ""trắng""
  ],
  ""prompt"": ""Một cảnh ban công ban ngày chân thực: một chú chó chihuahua lông dài nhỏ với bộ lông màu vàng nâu ấm/nâu da bò và những điểm nhấn màu kem nhạt hơn đang nằm thư giãn trên một chiếc đệm ghế dài hình chữ nhật lớn (mặt trên màu be/kem nhạt với các mặt bên màu xám và đường viền nổi). Chú chó hơi quay mặt sang trái, đầu ngẩng lên, vẻ mặt bình tĩnh với đôi mắt đen hơi nheo lại, đôi tai dựng đứng có lông tơ, mũi nhỏ màu đen và mõm hơi xám; hai chân trước duỗi thẳng với lông nhạt hơn ở các ngón chân. Ánh nắng tự nhiên mạnh từ bên trái tạo ra những điểm sáng rực rỡ trên bộ lông và những bóng mềm trên đệm. Phía sau chú chó là lan can ban công bằng kính, một cột dọc màu trắng nằm chính giữa phía sau, và một khung cảnh mờ, ngoài tiêu cự của một vịnh/bến cảng xanh với bờ biển rợp cây, một vài tàu du lịch lớn màu trắng, cần cẩu cảng ở phía xa, và một đường chân trời thành phố mờ ảo với các tòa nhà cao tầng ở bên phải. Độ sâu trường ảnh nông, lấy nét sắc nét vào chú chó.""
}
```",2025-12-20T18:14:57.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Động vật / Sinh vật, Tóm tắt / Bối cảnh",gpt-1.5,1,85,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:58.069311
structured-photorealistic-chihuahua-on-balcony-2874,https://youmind.com/vi-VN/prompts/structured-photorealistic-chihuahua-on-balcony-2874,Chihuahua chân thực có cấu trúc trên ban công,GPT Image 1.5,Sura Baghirova,https://x.com/surasb11,https://unavatar.io/x/surasb11,https://x.com/surasb11/status/2002417155225141446,"[""https://cms-assets.youmind.com/media/1766388933663_9y4vrf_G8oDylCW4AArZt--900x900.jpg""]","[""data\\images\\structured-photorealistic-chihuahua-on-balcony-2874.jpg""]","```json
{
  ""type"": ""image_prompt"",
  ""format"": ""photorealistic"",
  ""aspect_ratio"": ""1536:1358"",
  ""scene"": {
    ""setting"": ""ban công/sân thượng ngoài trời với lan can kính"",
    ""time_of_day"": ""ban ngày"",
    ""weather"": ""trong xanh"",
    ""foreground_surface"": ""đệm ghế dài hình chữ nhật lớn với mặt trên màu be/kem nhạt, các mặt bên màu xám và đường viền nổi rõ""
  },
  ""subject"": {
    ""primary_subject"": ""chú chó chihuahua nhỏ lông dài"",
    ""pose"": ""nằm trên đệm với hai chân trước duỗi thẳng về phía trước, cơ thể thư giãn, đầu hơi ngẩng cao"",
    ""expression"": ""bình tĩnh, hơi nheo mắt dưới ánh nắng chói chang"",
    ""fur"": {
      ""color"": ""nâu vàng/nâu da bò ấm áp với những điểm nhấn màu kem nhạt hơn"",
      ""texture"": ""lông dài xù với những sợi lông tơ quanh tai và cổ"",
      ""markings"": ""mõm và cằm hơi xám hơn; lông nhạt màu hơn ở bàn chân/ngón chân""
    },
    ""features"": {
      ""ears"": ""tai lớn dựng đứng với lông tơ"",
      ""eyes"": ""màu nâu sẫm, bóng loáng"",
      ""nose"": ""mũi nhỏ màu đen""
    }
  },
  ""background"": {
    ""midground"": ""mặt nước xanh lam tĩnh lặng (vịnh/bến cảng) với bờ biển/đảo có hàng cây"",
    ""distant_elements"": [
      ""nhiều tàu du lịch lớn màu trắng"",
      ""cần cẩu cảng/cấu trúc công nghiệp ở bên trái"",
      ""đường chân trời thành phố mờ ảo với các tòa nhà cao tầng ở bên phải""
    ],
    ""structure"": ""một cột ban công dọc màu trắng nằm chính giữa phía sau chú chó"",
    ""depth_of_field"": ""phông nền mờ/nhòe rõ rệt so với chú chó""
  },
  ""lighting"": {
    ""type"": ""ánh nắng tự nhiên mạnh"",
    ""direction"": ""từ bên trái/phía trước bên trái"",
    ""effects"": [
      ""những điểm sáng rực rỡ trên lông chú chó"",
      ""bóng mềm và một bóng đổ chéo trên đệm""
    ]
  },
  ""composition"": {
    ""framing"": ""cận cảnh trung bình với chú chó chiếm nửa bên phải khung hình"",
    ""focus"": ""lấy nét sắc nét vào chú chó; phông nền bị mất nét"",
    ""camera_angle"": ""ngang tầm mắt/hơi cao hơn chú chó"",
    ""mood"": ""ấm áp, thanh bình, tắm nắng""
  },
  ""color_palette"": [
    ""nâu vàng da bò"",
    ""kem/be"",
    ""xanh lam mát mẻ"",
    ""xám mềm"",
    ""trắng""
  ],
  ""prompt"": ""Một cảnh ban công ban ngày chân thực: một chú chó chihuahua nhỏ lông dài với bộ lông màu nâu vàng/nâu da bò ấm áp và những điểm nhấn màu kem nhạt hơn, nằm thư giãn trên một chiếc đệm ghế dài hình chữ nhật lớn (mặt trên màu be/kem nhạt với các mặt bên màu xám và đường viền nổi). Chú chó hơi quay mặt sang trái, đầu ngẩng cao, vẻ mặt bình tĩnh với đôi mắt sẫm màu hơi nheo lại, đôi tai dựng đứng có lông tơ, mũi nhỏ màu đen và mõm hơi xám; hai chân trước duỗi thẳng về phía trước với lông nhạt màu hơn ở các ngón chân. Ánh nắng tự nhiên mạnh từ bên trái tạo ra những điểm sáng rực rỡ trên bộ lông và những bóng mềm trên đệm. Phía sau chú chó là lan can ban công bằng kính, một cột dọc màu trắng nằm chính giữa ở phông nền, và một khung cảnh mờ ảo, mất nét của một vịnh/bến cảng xanh lam với bờ biển có hàng cây, một số tàu du lịch lớn màu trắng, cần cẩu cảng ở phía xa và đường chân trời thành phố mờ ảo với các tòa nhà cao tầng ở bên phải. Độ sâu trường ảnh nông, lấy nét sắc nét vào chú chó, phông nền""
}
```",2025-12-20T16:33:47.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Động vật / Sinh vật, Tóm tắt / Bối cảnh",gpt-1.5,3,100,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:53.343292
still-life-object-portrait-illusion-2559,https://youmind.com/vi-VN/prompts/still-life-object-portrait-illusion-2559,Ảo Ảnh Chân Dung Tĩnh Vật,GPT Image 1.5,Umesh,https://x.com/umesh_ai,https://unavatar.io/x/umesh_ai,https://x.com/umesh_ai/status/2001927052921065960,"[""https://cms-assets.youmind.com/media/1766231601817_3thpoi_G8hF_vKbAAA0FAz-900x503.jpg""]","[""data\\images\\still-life-object-portrait-illusion-2559.jpg""]","Tạo một hình ảnh trông giống như một bức tranh tĩnh vật trên bàn gồm nhiều vật thể nhỏ cúc áo, ốc vít, đồng xu, lá cây, que diêm được rải rác tự nhiên, nhưng khi nhìn từ trên xuống, chúng tạo thành một bức chân dung khuôn mặt người rõ ràng thông qua sự sắp xếp và đổ bóng cẩn thận. Sử dụng tông màu trung tính, ánh sáng dịu từ trên cao và hiệu ứng làm mờ nhẹ ở các góc. Khuôn mặt phải hiện rõ khi nhìn từ khoảng cách trung bình: nhìn gần thì ""chỉ là các vật thể"", nhìn xa thì rõ ràng là một bức chân dung. Thêm bóng đổ thực tế dưới mỗi vật thể để tăng cường chiều sâu. Bối cảnh: bàn gỗ cũ với các vết xước. Giữ cách sắp xếp tự nhiên, không quá đối xứng. Không có chữ, không có đường viền rõ ràng, không có ánh sáng nhân tạo.",2025-12-19T08:06:18.000Z,EN,"Nhiếp ảnh, Chân dung / Ảnh tự chụp, Tóm tắt / Bối cảnh",gpt-1.5,139,5,16,16,99,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:48.631084
stereotype-doctor-headshot-prompt-2395,https://youmind.com/vi-VN/prompts/stereotype-doctor-headshot-prompt-2395,Lời nhắc ảnh chân dung bác sĩ rập khuôn,GPT Image 1.5,Eric Topol,https://x.com/EricTopol,,https://x.com/EricTopol/status/2001442846663119167,"[""https://cms-assets.youmind.com/media/1766035942814_y2ryx3_G8aNNdiakAAHop7-900x936.jpg""]","[""data\\images\\stereotype-doctor-headshot-prompt-2395.jpg""]","""Trên nền trung tính,
tạo một bức ảnh chân dung cận mặt chân thực duy nhất của [một bác sĩ NHS/Vương quốc Anh/Hoa Kỳ] có chuyên khoa là [X]""",2025-12-18T00:02:14.000Z,EN,"Hồ sơ / Ảnh đại diện, Nhiếp ảnh, Chân dung / Ảnh tự chụp",gpt-1.5,38,12,13,10,7,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:44.060079
soccer-player-prompt-screenshot-1821,https://youmind.com/vi-VN/prompts/soccer-player-prompt-screenshot-1821,Lời nhắc cầu thủ bóng đá (Ảnh chụp màn hình),GPT Image 1.5,TechHalla,https://x.com/techhalla,https://unavatar.io/x/techhalla,https://x.com/techhalla/status/2001011844555923812,"[""https://cms-assets.youmind.com/media/1765948256965_3eksei_G8UCIXMXgAI5iBr-900x338.png"", ""https://cms-assets.youmind.com/media/1765948257196_x3d06u_G8UBrk5W4AAeJLD-900x506.jpg"", ""https://cms-assets.youmind.com/media/1765948257176_f7fmqi_G8UBq8gWYAIYDKp-900x506.jpg""]","[""data\\images\\soccer-player-prompt-screenshot-1821.png"", ""data\\images\\soccer-player-prompt-screenshot-1821_2.jpg"", ""data\\images\\soccer-player-prompt-screenshot-1821_3.jpg""]","Một cầu thủ bóng đá, chi tiết cao, ánh sáng điện ảnh, cảnh hành động, kết cấu siêu thực.",2025-12-16T19:29:35.000Z,EN,"Bài đăng trên mạng xã hội, Áp phích / Tờ rơi, Tiếp thị sản phẩm, Nhiếp ảnh, Điện ảnh / Ảnh tĩnh từ phim, Nhân vật",gpt-1.5,4,3,0,1,4,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:39.510384
skateboarding-teenager-film-portra-2324,https://youmind.com/vi-VN/prompts/skateboarding-teenager-film-portra-2324,Gợi ý chụp ảnh phim: Thiếu niên trượt ván,GPT Image 1.5,Johnny Wang,https://x.com/JohnnyWang8802,https://unavatar.io/x/JohnnyWang8802,https://x.com/JohnnyWang8802/status/2001313619544604693,"[""https://cms-assets.youmind.com/media/1766035340414_8oj4xd_G8YXcGJb0AAj8iq-900x505.jpg"", ""https://cms-assets.youmind.com/media/1766035340327_ue93le_G8YXFZ8bwAE4BrX-900x600.jpg""]","[""data\\images\\skateboarding-teenager-film-portra-2324.jpg"", ""data\\images\\skateboarding-teenager-film-portra-2324_2.jpg""]","Một thiếu niên da đen thực hiện các pha trượt ván khó trong công viên trượt ván đầy hình vẽ graffiti, phim Kodak Professional PORTRA 400 --chaos 20 --ar 16:9 --seed 1500856893 --exp 30",2025-12-17T15:28:44.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Chân dung / Ảnh tự chụp, Quang cảnh thành phố / Đường phố",gpt-1.5,2,133,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:33.543149
simple-prompt-for-subject-eye-direction-2334,https://youmind.com/vi-VN/prompts/simple-prompt-for-subject-eye-direction-2334,Lời nhắc đơn giản cho hướng nhìn của chủ thể,GPT Image 1.5,Navya,https://x.com/NavyaVanigota,,https://x.com/NavyaVanigota/status/2001171075510816811,"[""https://cms-assets.youmind.com/media/1766035359475_hsqtz3_G8WWeR7a4AQf2om-900x491.jpg"", ""https://cms-assets.youmind.com/media/1766035359614_6ow8s9_G8WWeP9aoAAGm40.jpg""]","[""data\\images\\simple-prompt-for-subject-eye-direction-2334.jpg"", ""data\\images\\simple-prompt-for-subject-eye-direction-2334_2.jpg""]","""Hãy làm cho cô ấy nhìn vào camera POV.""",2025-12-17T06:02:19.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Chân dung / Ảnh tự chụp",gpt-1.5,0,61,0,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:28.519119
simple-image-generation-prompt-for-a-lotus-scene-1825,https://youmind.com/vi-VN/prompts/simple-image-generation-prompt-for-a-lotus-scene-1825,Lời nhắc tạo ảnh đơn giản cho cảnh hoa sen,GPT Image 1.5,AI Imagined,https://x.com/AIimagined,,https://x.com/AIimagined/status/2000998460955505054,"[""https://cms-assets.youmind.com/media/1765948259397_th28dk_G8T5cQkacAAgTKz-900x900.jpg"", ""https://cms-assets.youmind.com/media/1765948259759_g814wu_G8T5cTNa4AYTEu3.jpg"", ""https://cms-assets.youmind.com/media/1765948260057_gwcqf2_G8T5cRnawAA__FD-900x900.jpg"", ""https://cms-assets.youmind.com/media/1765948263036_4n1hfj_G8T5cT4a4AkWUQ3.jpg""]","[""data\\images\\simple-image-generation-prompt-for-a-lotus-scene-1825.jpg"", ""data\\images\\simple-image-generation-prompt-for-a-lotus-scene-1825_2.jpg"", ""data\\images\\simple-image-generation-prompt-for-a-lotus-scene-1825_3.jpg"", ""data\\images\\simple-image-generation-prompt-for-a-lotus-scene-1825_4.jpg""]",#NAME?,2025-12-16T18:36:24.000Z,EN,"Minh họa, Màu nước, Mực / Phong cách Trung Hoa, Phong cảnh / Thiên nhiên, Động vật / Sinh vật",gpt-1.5,1,43,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:30:22.336821
