post_id,url,title,ai_model,author_name,author_url,author_avatar_url,original_post_url,image_urls,image_paths,prompt,published_date,original_language,category,source_category,likes_count,views_count,shares_count,comments_count,saved_count,cited_from,created_at
otohime-lotus-princess-27928,https://youmind.com/prompts/otohime-lotus-princess-27928,Otohime Lotus Princess Portrait,GPT Image 2,おやぎ,https://x.com/bikurin59,https://unavatar.io/x/bikurin59,https://x.com/bikurin59/status/2074377781262348717#reversed-0,"[""https://cms-assets.youmind.com/media/1783500640463_knbj9l_HMmrmKLawAAOBbd.jpg""]","[""data\\images\\otohime-lotus-princess-27928.jpg""]","Create a highly detailed vertical fantasy anime illustration of Otohime, an ethereal young princess inspired by Japanese and Chinese court mythology, seated gracefully on a sunlit floor against a shimmering gold-leaf mosaic wall. Use a high-angle camera looking down at her, making her legs appear extremely long and elegant as one knee is raised close to the viewer. She has porcelain skin, soft blush, large warm brown eyes, glossy dark brown-black hair in an ornate updo, and delicate floral forehead makeup. Her hair is decorated with many pink blossoms, gold hairpins, thin gold chains, dangling red bead ornaments, and small sparkling gems. Dress her in a luxurious translucent hanfu-like gown with flowing layered silk and gauze in pale pink, coral red, aqua blue, and pearly white, off-shoulder sleeves, embroidered floral details, gold trim, tassels, and jewel chains across the bodice. She wears ornate earrings, necklaces, arm and shoulder jewelry, anklet-like details, and one pair of embellished high-heeled sandals. Her hands gently hold exactly 1 pink lotus flower near her raised knee. Surround her with exactly 6 visible falling pink petals drifting through the light. The background should be warm and opulent: cracked metallic gold tiles, reflective silver-gold fragments, painterly texture, and dramatic dappled sunlight casting leaf-like shadows across her face, shoulders, chest, arms, dress, and legs. Use romantic cinematic lighting, soft bloom, sparkling highlights, shallow depth of field, ultra-fine fabric transparency, delicate skin rendering, elegant sensuality without nudity, vertical 9:16 composition, masterpiece quality, no text, no watermark.",2026-07-07T06:19:37.000Z,EN,"Social Media Post, Anime / Manga, Illustration, Character, Portrait / Selfie",gpt-2,7,106,1,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:54:14.625059
summer-surfer-action-portrait-27901,https://youmind.com/prompts/summer-surfer-action-portrait-27901,Summer Surfer Girl Action Portrait,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2074381398874431630,"[""https://cms-assets.youmind.com/media/1783500627344_2x0g1c_HMjFUt2boAAI2kn-900x1200.jpg""]","[""data\\images\\summer-surfer-action-portrait-27901.jpg""]","Subject:
Summer Wave Ride

Character & Expression:
A 20s woman with a natural and mature vibe, and a healthy, bright expression. Wet dark brown semi-long hair flows backward in the sea breeze, with bangs lightly clinging to her forehead. Transparent natural makeup suitable for Japanese-style photography, a slight flush of color, natural skin texture, and small catchlights in her eyes. She smiles refreshingly while looking at the camera.

Clothing & Pose:
A white halter-neck sports bikini-style swimwear. It is clean and practical for surfing movements. A healthy sports photo that does not emphasize body exposure or the chest area. Knees are deeply bent on the surfboard to maintain a low center of gravity. The person's right foot is placed forward on the board, and the left foot is stepped back, with a black leash cord on the ankle. The person's left hand is near the wave on the left side of the screen with fingers slightly spread. The right hand is extended to the right to maintain balance. Wet hair and water droplets flow with the wind in the direction of travel.

Background & Light:
A bright summer surf spot reminiscent of the Japanese coast, from Shonan to Izu. A large, curling transparent blue-green wave on the left, with white spray rising from behind. In the background on the right, a low coastline, green hills, and small seaside buildings are blurred. The sky is clear blue with thin clouds. The sun shines strongly from the top right, making the water droplets on the person's hair, shoulders, arms, and legs sparkle. Shadows fall toward the bottom left, and reflected light from the sea surface softly brightens the face and swimwear.

Composition & Camera:
Vertical composition. Low-angle close-up action portrait. The person is slightly right of center, including the whole body from above the knees to the toes. The tip of the surfboard extends from the bottom of the screen toward the back, and the curve of the wave flows toward the top left. The person occupies about 60% of the frame. A wide-angle sense of presence, emphasizing the perspective of the wave and the board. Focus on the face, background coastline lightly blurred. Water splashes are frozen using a fast shutter speed.

Texture & Style:
High-quality Japanese-style realistic photograph. Realistically depicts the transparency of the summer sea, natural reflections on wet skin, wax marks on the surfboard, fine droplets of water, and the thickness of the waves. The color tone is based on bright cyan blue and white, with the skin retaining a natural sunlit warmth. Not excessive HDR, but a finish like a refreshing sports magazine.

Negative:
Expressions appearing underage, infantilization, excessive sexual emphasis, see-through swimwear, nipples, unnatural faces or gazes, extra or missing fingers, fused limbs, broken joints, poor contact with the surfboard, floating, unnatural gravity, broken wave perspective, shadows contradicting the light source, excessive skin correction, plastic-like skin, excessive HDR, logos, text, watermarks.",2026-07-07T06:34:00.000Z,JA,"Social Media Post, Profile / Avatar, Photography, Portrait / Selfie, Landscape / Nature",gpt-2,55,12,3,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:54:09.660028
cinematic-fog-volumetric-lighting-27909,https://youmind.com/prompts/cinematic-fog-volumetric-lighting-27909,Cinematic Atmospheric Fog and Lighting,GPT Image 2,PromptLab,https://x.com/iamaiistudio,https://unavatar.io/x/iamaiistudio,https://x.com/iamaiistudio/status/2074385260570349827,"[""https://cms-assets.youmind.com/media/1783500630671_icz73t_HMmyQ0ebQAAH_Ls-900x600.jpg"", ""https://cms-assets.youmind.com/media/1783500630671_e8oq3q_HMmyQ0jbYAA0894-900x600.jpg"", ""https://cms-assets.youmind.com/media/1783500630700_kyt0ky_HMmyQ0rawAEWttW-900x600.jpg"", ""https://cms-assets.youmind.com/media/1783500631440_03o1yq_HMmyQ0rbcAAQ3G5-900x600.jpg""]","[""data\\images\\cinematic-fog-volumetric-lighting-27909.jpg"", ""data\\images\\cinematic-fog-volumetric-lighting-27909_2.jpg"", ""data\\images\\cinematic-fog-volumetric-lighting-27909_3.jpg"", ""data\\images\\cinematic-fog-volumetric-lighting-27909_4.jpg""]","Create a cinematic image of [subject] emerging inside dense atmospheric fog, wrapped in dramatic volumetric light rays. Use warm backlighting, soft haze layers, glowing dust particles, and a moody mysterious composition with high-contrast cinematic depth. cinematic rendering of the [subject] shrouded in volumetric light rays, with dense fog breaking the scene into atmospheric layers. Warm backlights and glowing particles enhance the mood and mystery",2026-07-07T06:49:20.000Z,EN,"Poster / Flyer, Cinematic / Film Still, Photography, Abstract / Background, Character",gpt-2,23,885,4,3,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:54:04.850350
realistic-cafe-portrait-27946,https://youmind.com/prompts/realistic-cafe-portrait-27946,Realistic Café Portrait,GPT Image 2,みーもちゃん＠HeartGateAI,https://x.com/HeartGateAI,,https://x.com/HeartGateAI/status/2074386136592793851#reversed-0,"[""https://cms-assets.youmind.com/media/1783500647752_s87sb3_HMmzGiubUAAuCir.jpg"", ""https://cms-assets.youmind.com/media/1783500647688_glg8yy_HMmzGiwaEAA_n0s.jpg""]","[""data\\images\\realistic-cafe-portrait-27946.jpg"", ""data\\images\\realistic-cafe-portrait-27946_2.jpg""]","Create an ultra-realistic vertical smartphone portrait photo of an adult East Asian woman in her early 20s, leaning forward across a café table and looking directly into the camera with a soft, friendly closed-mouth smile. She has short dark brown bob hair with airy bangs and glossy highlights, clear warm-toned skin, subtle natural makeup, rosy cheeks, glossy lips, and large expressive brown eyes. She is wearing a dark navy ribbed cardigan with a deep V neckline and a delicate silver necklace with a small pendant. The camera is very close, slightly above eye level, using a wide smartphone lens that creates an intimate selfie-like perspective; her face fills the upper half of the frame and her torso and arms extend toward the lower half. Place her in a warmly lit modern café with wooden tables, chairs, window frames, and softly blurred background patrons. Add a smartphone lying on the wooden table at the lower left edge, partially cropped. Use warm indoor lighting mixed with cool window light, realistic skin texture, detailed hair strands, shallow depth of field, natural bokeh, candid composition, high dynamic range, and photorealistic detail. Keep the image vertical 9:16, no text, no watermark, no illustration or anime styling.",2026-07-07T06:52:49.000Z,EN,"Profile / Avatar, Social Media Post, Photography, Portrait / Selfie, Influencer / Model",gpt-2,0,11,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:58.964526
norwegian-striker-sports-illustration-27864,https://youmind.com/prompts/norwegian-striker-sports-illustration-27864,Norway Football Striker Cartoon Illustration,GPT Image 2,Sairah,https://x.com/Sairah_0,https://unavatar.io/x/Sairah_0,https://x.com/Sairah_0/status/2074406132274352297,"[""https://cms-assets.youmind.com/media/1783500610777_w32xnx_HMnFYFhaEAA1qJ5-900x1174.jpg"", ""https://cms-assets.youmind.com/media/1783500610790_bn32uh_HMnFYFmagAAfC-w-900x1174.jpg""]","[""data\\images\\norwegian-striker-sports-illustration-27864.jpg"", ""data\\images\\norwegian-striker-sports-illustration-27864_2.jpg""]","A bold, high-energy 2D cartoon sports illustration in a clean European comic style. A powerful blond football striker with long hair tied in a ponytail charges forward with a fierce, exaggerated grin, wearing Norway’s red national team jersey with a large white-and-blue Nordic cross, number 9, white shorts, navy socks, and pink football boots. He raises a traditional supporter drumstick in one hand while running toward a large red Viking-style supporter drum in the foreground. Behind him, excited cartoon teammates and fans cheer with oversized expressive eyes and wide smiles inside a packed football stadium. One supporter wears a Viking helmet, adding Norwegian culture and fan spirit. Bright blue sky with fluffy white clouds, vibrant stadium atmosphere, dynamic action lines, bold black outlines, smooth cel shading, saturated colors, playful proportions, expressive facial expressions, crisp vector-style rendering, polished digital comic art, energetic sports poster composition, ultra-clean linework, highly detailed jersey folds, colorful crowd, fun exaggerated anatomy, professional editorial illustration, centered composition, vertical poster format, high contrast, premium mascot/cartoon aesthetic, no text, no watermark, 4K resolution.",2026-07-07T08:12:17.000Z,EN,"Comic / Storyboard, Poster / Flyer, Illustration, Comic / Graphic Novel, Character",gpt-2,60,2,7,22,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:54.037135
retro-y2k-computer-workspace-portrait-27869,https://youmind.com/prompts/retro-y2k-computer-workspace-portrait-27869,Retro Y2K Computer Workspace Portrait,GPT Image 2,Jack,https://x.com/j_smeaton99,https://unavatar.io/x/j_smeaton99,https://x.com/j_smeaton99/status/2074409561197330880,"[""https://cms-assets.youmind.com/media/1783500612826_l442ho_HMnIe_SaAAAw7vF.jpg"", ""https://cms-assets.youmind.com/media/1783500612874_o793qm_HMnIe_IawAAbR8E.jpg""]","[""data\\images\\retro-y2k-computer-workspace-portrait-27869.jpg"", ""data\\images\\retro-y2k-computer-workspace-portrait-27869_2.jpg""]","A photorealistic lifestyle portrait of a young East Asian woman seated casually at a retro computer workstation in a cozy apartment bedroom. She is turned slightly away from the desk, glancing back toward the camera with a thoughtful, serene expression that feels spontaneous and unposed. Her long dark hair falls naturally around her face with a few loose strands, and she wears a relaxed cream-colored oversized knit sweater paired with comfortable white lounge shorts, creating a warm, understated look. The scene is set in a softly cluttered late-night workspace inspired by early internet-era bedrooms. A chunky CRT monitor casts a subtle glow across the desk, displaying a coding interface, surrounded by a classic beige keyboard, wired mouse, scattered notebooks, a steaming mug, and small personal trinkets. The room extends into the background with a partially open door, a wooden chest of drawers, a casually rumpled bed, stacked books, and a simple analog wall clock, adding character and authenticity. Shot as if captured with a compact point-and-shoot camera using direct flash, the lighting feels intimate and nostalgic, with gentle highlights, realistic skin texture, and soft shadow falloff. Muted vintage tones, subtle color fading, delicate film grain, and tiny imperfections create the feeling of a discovered photograph from the early 2000s. Shallow depth of field keeps focus on the subject while the room softly melts into the background. Vertical composition, cinematic framing, natural storytelling, cozy midnight programming mood, authentic Y2K-inspired atmosphere. Style Keywords: photorealistic lifestyle portrait, candid indoor photography, nostalgic computer room, retro internet aesthetic, early-2000s bedroom, point-and-shoot flash, cinematic realism, natural beauty, editorial photography, warm ambient mood, soft film grain, vintage color palette, intimate storytelling, high detail, authentic 35mm film look.",2026-07-07T08:25:54.000Z,EN,"Social Media Post, Profile / Avatar, Photography, Retro / Vintage, Portrait / Selfie, Architecture / Interior",gpt-2,64,2,3,37,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:48.935595
sunset-red-car-portrait-27883,https://youmind.com/prompts/sunset-red-car-portrait-27883,Sunset Red Car Interior Portrait,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2074419148021780683,"[""https://cms-assets.youmind.com/media/1783500619667_f2om1y_HMi7vBkaEAAF1SD-900x1125.jpg""]","[""data\\images\\sunset-red-car-portrait-27883.jpg""]","Theme: Sunset with a Red Car

Person/Expression:
A 20-year-old woman. Natural oval face, transparent skin, pale pink-beige lips, thin eyeliner. Brown medium hair tied loosely, fine hair strands around the face. Calm and soft expression, looking at the camera.

Clothing/Pose:
Cream ivory satin camisole dress with modest lace. Leaning diagonally in the back seat of a vibrant glossy red sports sedan. Right arm behind the head, left hand on the seat. Relaxed posture with legs extended toward the bottom left.

Background/Light:
A car parked on a grassy field by the sea or river. Interior is brown leather and black. The open rear door frame is in the foreground. Low sunset sun from the back right creating golden rim light on hair and shoulders. Face warmed by reflection from leather seats.

Composition/Camera:
Vertical 4:5. View into the car through an open door. Subject occupies the right center. Red car body frames the top and right. Camera slightly above seat level, wide-angle feel. Focus on face and upper body.

Texture/Style:
Realistic Japanese photography. Natural light evening portrait, warm film colors, soft grain, natural skin texture. Satin luster, leather wrinkles, and glossy paint reflections. High-end magazine fashion aesthetic.

Negative:
Childlike appearance, uniforms, excessive exposure, exaggerated body parts, extra or missing fingers, broken joints, incorrect gravity or perspective, plastic skin, car body distortion, logos, watermarks.",2026-07-07T09:04:00.000Z,JA,"Social Media Post, Product Marketing, Photography, Influencer / Model, Vehicle",gpt-2,93,5,6,4,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:43.819584
pikachu-cosplay-portrait-27950,https://youmind.com/prompts/pikachu-cosplay-portrait-27950,Pikachu-Inspired Cosplay Sofa Portrait,GPT Image 2,K's Al Photo Studio,https://x.com/mashiro_minase,https://unavatar.io/x/mashiro_minase,https://x.com/mashiro_minase/status/2074429088912281897#reversed-0,"[""https://cms-assets.youmind.com/media/1783500649484_pj3h9c_HMnaQstbIAA-PI1.jpg"", ""https://cms-assets.youmind.com/media/1783500649433_x1rk3u_HMnaQsoaMAA4ekt.jpg""]","[""data\\images\\pikachu-cosplay-portrait-27950.jpg"", ""data\\images\\pikachu-cosplay-portrait-27950_2.jpg""]","Create a photorealistic full-body cosplay portrait of a cute young woman dressed as Pikachu-inspired electric mouse girl, seated centered on an ornate vintage pink tufted loveseat. She has long wavy ash-blonde hair with soft bangs and twin side sections, large expressive eyes, natural glossy makeup, and a gentle smile while looking directly at the camera. Her pose is demure and playful: knees together facing forward, feet on the floor, both hands lifted near her head as if adjusting the ears. Costume details: a yellow headband with two tall lightning-mouse ears with black tips, a fitted strapless yellow mini dress with black V-shaped bust detail and a flared skirt, long yellow arm warmers, yellow thigh-high stockings, black armband accents, a black choker with a small metal ring, and black high-heeled Mary Jane platform shoes. Setting: an elegant pastel room with powder-blue walls, gold-trimmed wall molding, a carved dark-wood rococo sofa frame, dusty-rose velvet upholstery, pale wood floor, and softly blurred background decor including a white ornate mantel, pink flowers in a vase, and warm chandelier-like lights. Lighting should be soft natural window light with warm highlights, shallow depth of field, creamy bokeh, luxury fashion cosplay photography style, vertical 9:16 composition, sharp focus on the subject, realistic fabric texture, flattering skin tones, no text, no watermark, no extra characters.",2026-07-07T09:43:30.000Z,EN,"Social Media Post, Photography, Influencer / Model, Character, Portrait / Selfie",gpt-2,0,53,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:38.962229
dreamy-hazy-film-portrait-27907,https://youmind.com/prompts/dreamy-hazy-film-portrait-27907,Dreamy Hazy Film Portrait,GPT Image 2,ToroJushiAi,https://x.com/ToroJushiAi,https://unavatar.io/x/ToroJushiAi,https://x.com/ToroJushiAi/status/2074433248839848194,"[""https://cms-assets.youmind.com/media/1783500629820_qnp46u_HMgXyWWWMAA0ntP-900x900.jpg"", ""https://cms-assets.youmind.com/media/1783500630050_u9854h_HMgXyWVW0AA_FgQ-900x900.jpg"", ""https://cms-assets.youmind.com/media/1783500629808_cag86f_HMgXyWeW8AAxjk1-900x900.jpg"", ""https://cms-assets.youmind.com/media/1783500630336_zd47r2_HMgXyWcW8AAZCii-900x900.jpg""]","[""data\\images\\dreamy-hazy-film-portrait-27907.jpg"", ""data\\images\\dreamy-hazy-film-portrait-27907_2.jpg"", ""data\\images\\dreamy-hazy-film-portrait-27907_3.jpg"", ""data\\images\\dreamy-hazy-film-portrait-27907_4.jpg""]","Portrait shot on 85mm f/1.4, square crop close-up of a Japanese woman in her early 20s, soft features, single side parted dark hair falling across cheek partially obscuring one eye, eyes with pale unfocused gaze, expression: dreaming while awake. She wears a sheer dusty rose blouse. Square composition, face centered, hair falling across left eye, negative space to the right, shallow depth of field with background in complete blur. Backlit afternoon hazy light, golden diffused through clouds, soft rim light on hair, face slightly underlit and soft. Photographic texture and quality: Kodak Portra 400 palette, warm skin tones slightly faded, subtle halation around hair highlights, film grain in shadow and mid-tone areas, stray hairs backlit by haze. Avoid: sharp contrast, blue-cool tones, AI-polished skin. --ar 1:1",2026-07-07T10:00:02.000Z,EN,"Profile / Avatar, Photography, Portrait / Selfie",gpt-2,35,1,2,2,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:33.635590
smartphone-fashion-gallery-interface-27873,https://youmind.com/prompts/smartphone-fashion-gallery-interface-27873,Luxury Smartphone Interface Fashion Editorial,GPT Image 2,henry nnorom,https://x.com/stormbiz4,,https://x.com/stormbiz4/status/2074434357951885618,"[""https://cms-assets.youmind.com/media/1783500614347_fu70o3_HMne-3nXgAAJH79.jpg"", ""https://cms-assets.youmind.com/media/1783500614351_tpv8d2_HMne-3kW4AA0Ufd.jpg""]","[""data\\images\\smartphone-fashion-gallery-interface-27873.jpg"", ""data\\images\\smartphone-fashion-gallery-interface-27873_2.jpg""]","Aspect ratio 1:1, ultra-modern fashion editorial designed like a luxury smartphone gallery interface. Multiple floating image cards stacked with subtle depth, each showing the same female fashion model in different editorial poses.",2026-07-07T10:04:26.000Z,EN,"Product Marketing, App / Web Design, Photography, 3D Render, Influencer / Model",gpt-2,0,106,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:28.210134
underground-club-monochrome-poster-27908,https://youmind.com/prompts/underground-club-monochrome-poster-27908,Underground Club Aesthetic Poster,GPT Image 2,Harboris,https://x.com/harboriis,https://unavatar.io/x/harboriis,https://x.com/harboriis/status/2074434565415084215,"[""https://cms-assets.youmind.com/media/1783500630884_x5so4b_HMnfOGpbkAA21Pp-900x1125.jpg"", ""https://cms-assets.youmind.com/media/1783500630904_2ude0n_HMnfPAQasAAcD3w-900x1125.jpg""]","[""data\\images\\underground-club-monochrome-poster-27908.jpg"", ""data\\images\\underground-club-monochrome-poster-27908_2.jpg""]","Create a dark, high‑contrast poster with a moody, underground club aesthetic. The composition features a monochrome portrait of Elone Musk from the chest up, shot from a slightly low angle for attitude and power. She wears large over‑ear headphones and reflective round sunglasses with warm amber‑gold lenses that stand out vividly against the black‑and‑white portrait. One hand is raised near her head, the other near his chin, creating a dynamic, expressive pose associated with music immersion. Behind his head is a large flat golden‑yellow circular shape, like a spotlight, creating a strong focal point and visual contrast. The background is deep black with subtle grunge textures, dust, scratches, and poster‑wear imperfections, giving it a raw, printed‑flyer feel. Use 4:5 aspect ratio.",2026-07-07T10:05:16.000Z,EN,"Poster / Flyer, Social Media Post, Photography, Retro / Vintage, Portrait / Selfie, Character",gpt-2,77,2,7,26,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:23.247436
tanabata-yukata-anime-girl-27948,https://youmind.com/prompts/tanabata-yukata-anime-girl-27948,Tanabata Yukata Anime Portrait,GPT Image 2,Pentacles（ペンタクルス）🐧✨,https://x.com/PentaclesOrg,,https://x.com/PentaclesOrg/status/2074436702765212099#reversed-0,"[""https://cms-assets.youmind.com/media/1783500648811_za8kgc_HMnhLkua0AAvCmf.jpg""]","[""data\\images\\tanabata-yukata-anime-girl-27948.jpg""]","Create a highly polished vertical anime illustration of a beautiful young woman at a summer Tanabata festival, shown in a close three-quarter portrait from the waist up. She has light ash-brown blonde hair styled in a soft loose updo with airy bangs and wispy strands, decorated with small white and indigo flowers and delicate bead chains. She has large sparkling green eyes, a gentle shy smile, soft blush, and elegant dangling earrings with blue teardrop gems. She wears a deep navy yukata with pale floral patterns and subtle gold line accents, tied with a muted gold obi visible at the back. She holds one vertical paper wish strip in both hands near the foreground; the strip contains handwritten Japanese text reading みんなが幸せでありますように♡. The setting is a romantic evening festival under a star-filled blue sky with a bright Milky Way, warm lantern bokeh, bamboo leaves and hanging tanzaku wish papers on the left side, and a distant bridge or riverside railing with a small silhouetted couple in the background. Use cinematic backlighting and rim light from the upper left, glowing warm highlights on hair and face, luminous eyes, detailed fabric folds, delicate linework, shallow depth of field, dreamy atmosphere, rich contrast between cool indigo night tones and warm lantern light, ultra-detailed modern anime style, portrait orientation 2:3. Avoid extra characters in the foreground, avoid distorted hands, and keep the Japanese text legible on exactly one main wish strip.",2026-07-07T10:13:45.000Z,EN,"Profile / Avatar, Social Media Post, Anime / Manga, Illustration, Cinematic / Film Still, Portrait / Selfie, Character",gpt-2,6,90,2,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:18.136132
haute-couture-floating-cathedral-27905,https://youmind.com/prompts/haute-couture-floating-cathedral-27905,Haute Couture Floating Cathedral Portrait,GPT Image 2,Nexora,https://x.com/frametheory058,https://unavatar.io/x/frametheory058,https://x.com/frametheory058/status/2074438463555080211,"[""https://cms-assets.youmind.com/media/1783500629437_r802ba_HMnixmUa0AAeU7K.jpg"", ""https://cms-assets.youmind.com/media/1783500629447_4l2p8p_HMniyJsbUAAdQff.jpg""]","[""data\\images\\haute-couture-floating-cathedral-27905.jpg"", ""data\\images\\haute-couture-floating-cathedral-27905_2.jpg""]","An ultra-premium high-fashion editorial portrait of a beautiful young East Asian woman with long, naturally wavy dark hair, wearing an elegant ivory couture silk ensemble with flowing draped fabric and tailored wide-leg trousers. She stands in a confident, graceful runway-inspired pose with soft wind moving her hair and outfit naturally. Scene: A breathtaking floating fabric cathedral featuring monumental architectural arches, thousands of translucent silk ribbons suspended and flowing through the air, warm golden sunlight streaming between the arches, soft volumetric rays, polished reflective marble floor, luxurious minimal composition, surreal yet physically believable. Style: Haute couture, Vogue editorial, cinematic luxury fashion campaign, sophisticated body language, premium styling, ultra-realistic fabric physics, natural skin texture, HDR lighting, rich champagne and ivory color palette, award-winning commercial photography, 85mm lens, shallow depth of field, 8K ultra-photorealistic, masterpiece",2026-07-07T10:20:45.000Z,EN,"Product Marketing, Photography, Cinematic / Film Still, Portrait / Selfie, Influencer / Model, Architecture / Interior",gpt-2,57,3,4,26,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:13.439909
golden-hour-street-fashion-photography-27871,https://youmind.com/prompts/golden-hour-street-fashion-photography-27871,Golden Hour Street Fashion Photography,GPT Image 2,Shahid Wani,https://x.com/meng_dagg695,https://unavatar.io/x/meng_dagg695,https://x.com/meng_dagg695/status/2074439261957529695,"[""https://cms-assets.youmind.com/media/1783500613460_ph8j4h_HMnjegZa0AEpRqq-900x1125.jpg"", ""https://cms-assets.youmind.com/media/1783500613449_lsgys2_HMnjfbAagAA9SnJ-900x1125.jpg"", ""https://cms-assets.youmind.com/media/1783500613473_2xulrb_HMnjgXyaUAAgf6T-900x1125.jpg""]","[""data\\images\\golden-hour-street-fashion-photography-27871.jpg"", ""data\\images\\golden-hour-street-fashion-photography-27871_2.jpg"", ""data\\images\\golden-hour-street-fashion-photography-27871_3.jpg""]","Street-style fashion portrait of young woman with long wavy auburn hair glowing in warm golden-hour sunlight, direct confident eye contact with camera over slim black oval sunglasses, shoulders back and upright posture, wearing grey ribbed sleeveless crop top with minimal circular graphic, black parachute skirt with drawstring details, black shoulder bag, clean blurred modern urban background with no extra people, green lawn and soft bokeh building behind her, one blurred foreground element at frame edge for depth, warm golden light, vertical 4:5 composition, editorial street-style photography --ar 4:5 --v 6
Street-style portrait cropped chest-up, young woman with wavy auburn hair in golden-hour light, direct eye contact with camera, slim black oval sunglasses pushed slightly down nose, grey ribbed crop top visible, clean blurred urban background, warm golden color grade, vertical 4:5 --ar 4:5 --v 6
Close-up street-style beauty portrait, young woman's face with wavy auburn hair catching warm golden light, direct intense gaze toward camera over slim black sunglasses, soft skin, natural makeup, blurred warm urban bokeh background, shallow depth of field, vertical 4:5 --ar 4:5 --v 6",2026-07-07T10:23:55.000Z,EN,"Social Media Post, Product Marketing, Photography, Influencer / Model, Fashion Item, Cityscape / Street",gpt-2,61,1,2,36,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:08.245748
shadow-slash-swordswoman-27926,https://youmind.com/prompts/shadow-slash-swordswoman-27926,Shadow Slash Swordswoman Poster,GPT Image 2,serein,https://x.com/you1873118,https://unavatar.io/x/you1873118,https://x.com/you1873118/status/2074440823308161305#reversed-0,"[""https://cms-assets.youmind.com/media/1783500638823_gp7obb_HMnk5P3bkAEeLQU.jpg"", ""https://cms-assets.youmind.com/media/1783500638806_fpwynz_HMnk5P3bwAAqfsQ.jpg"", ""https://cms-assets.youmind.com/media/1783500638811_pzaawt_HMnk5Pxa0AACpJ4.jpg"", ""https://cms-assets.youmind.com/media/1783500639479_b8ksik_HMnk5P7bEAAV4LY.jpg""]","[""data\\images\\shadow-slash-swordswoman-27926.jpg"", ""data\\images\\shadow-slash-swordswoman-27926_2.jpg"", ""data\\images\\shadow-slash-swordswoman-27926_3.jpg"", ""data\\images\\shadow-slash-swordswoman-27926_4.jpg""]","Create a vertical cinematic action poster featuring an adult Asian female swordswoman with cool beautiful features, translucent fair skin, subtle makeup, long black wet-looking hair with messy strands blown by high-speed wind, and calm sharp eyes looking directly at the viewer. She is posed in a close-up three-quarter stance, gripping a Japanese katana horizontally across the frame at chest and mouth level, the blade running from the left edge toward the right edge and passing directly in front of her face. Her hands are clenched around the hilt on the left, the ornate guard is visible, and the polished blade has a wavy hamon pattern. Add bright white blade aura, smoky air trails, thin slash streaks, sparks, glassy particles, and motion distortion around the sword so it feels like the cut is already slicing through the air. Dress her in a loose slightly wrinkled white shirt with rolled sleeves, a gray knit cardigan tied at the waist, a dark gray-black plaid pleated skirt, black over-knee socks, and black academy-style leather shoes; show two black Japanese long swords crossed and strapped on her back, with black scabbards and dangling cords visible over her shoulder. Use a pale gray studio background with subtle grunge scratches, ink smears, wind lines, and faint debris, high-fashion editorial lighting, sharp photorealistic detail, glossy skin highlights, and a cold silver-white color palette. Make the composition intense and dynamic, with her face centered in the upper half and the sword dominating the middle. Add exactly 4 visible futuristic typography elements: small top-left label “BLADE MODE”, small left label beneath it “CUT THROUGH”, huge distressed black glitch title across the lower third “SHADOW SLASH”, and tiny bottom-left label “PHASE ATTACK”. The main title should be bold, stretched, fragmented, and partially transparent with horizontal scanline breaks, while the small labels use thin sci-fi technical lettering. No extra characters, no watermark, no logo, no additional readable text.",2026-07-07T10:30:08.000Z,EN,"Poster / Flyer, Game Asset, Cinematic / Film Still, Photography, Character, Text / Typography",gpt-2,61,6,3,5,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T18:53:02.935615
